thrust,tau_x,tau_y,tau_z
555.6959261689731,563.9918452680844,569.1220007600729,560.4155318265077
555.7968820885833,564.1563572828913,569.3566113992457,560.5603628928931
556.2752723238423,563.4117103968968,568.1035164278868,560.2908263287509
556.3918158033124,563.5864188644397,568.3347535768236,560.4349499959349
556.513654186383,563.7572254128305,568.5638175031926,560.5848709136797
557.241766927629,562.8491916195454,566.9803552656792,560.3254483223913
557.3841254178865,563.0284984181025,567.2006260377551,560.4767239666384
557.531769738361,563.203027263849,567.4188034274323,560.6349169209925
558.3259453857632,562.3130920250146,565.8375897075808,560.4555753758658
558.4817483464033,562.5019229298731,566.0594360922751,560.6145776785162
558.6430867322707,562.6853683798887,566.278945157342,560.7812316292528
559.4180497347434,561.9428120099942,564.9355704750947,560.7331483218667
559.584102761124,562.1475094751689,565.1635065865345,560.8970870105048
559.7549457186279,562.3494110881603,565.3884788192247,561.0648769393692
560.7472033936547,561.5790224467005,563.8849022433968,561.0815207767621
560.9594529716941,561.7810144222698,564.076389202792,561.2533815687984
561.1792128409458,561.9852734122488,564.262785369974,561.4251012859563
562.3795872075196,561.2124764775278,562.5748742379316,561.5105717078106
562.6077310850756,561.4150999262912,562.758454374401,561.6981838833545
562.8426684785517,561.6253599442829,562.9376376675494,561.8803674020133
564.4192384816887,560.7261653479417,560.7436169627384,561.9867247762324
564.6452701687653,560.932744431442,560.9214851341471,562.1808916287949
564.8602488501311,561.149596729213,561.1066516810629,562.365387009822
565.5447496376714,560.3546123376802,559.514527786536,562.3880689755059
565.6815443520138,560.5716570428125,559.7662722867246,562.5754685428321
565.8224980416599,560.797825502333,560.0158276512415,562.755555314851
566.2320710648828,560.0469752620643,558.6705087443371,562.7411907389076
566.360375373928,560.2698329115199,558.9323180278966,562.9280287313085
566.4929562563801,560.5019262415565,559.1908550745836,563.1072713639097
566.8636320463498,559.7729520056508,557.8049154091243,563.0425328929635
566.9929081464359,560.0005129373029,558.0614774017458,563.2268968660164
567.1259196737893,560.2373062586155,558.3151367638872,563.4036293226127
567.4161382959095,559.5464039181244,556.9277246212279,563.2727369145007
567.5411082302466,559.7792143387284,557.185459845285,563.4532292265303
567.6693304089077,560.0207584488469,557.4406987473659,563.6264196262608
567.8667689117084,559.3512755703655,556.0750941874999,563.4320333133558
567.9848542364497,559.5883170718432,556.3384176696372,563.6083755601294
568.105648334763,559.833368137775,556.5998775179175,563.7780120677658
568.1896533421848,559.1795478205657,555.3063821573761,563.5224973792995
568.2986089171585,559.4210515689562,555.5809296762642,563.694192464509
568.4097803559071,559.6696320165013,555.8542353904951,563.8600310984199
568.3662460178627,559.0269205017157,554.6681689898604,563.5423262813712
568.4653469072542,559.2737617629336,554.9576147999251,563.70885663094
568.5662452200999,559.5266505297901,555.2465150438712,563.8705934879717
568.4449154613554,559.013196033274,554.3388895405338,563.5555265610793
568.5357979245975,559.2642824719092,554.6444223216624,563.7195018205961
568.6277397959528,559.519072167025,554.9506075332066,563.8811254906492
568.3502028801846,558.9151471199464,554.0472334323177,563.4544166338447
568.4322331178075,559.1743551528332,554.3723469005349,563.6113546642819
568.5151429457783,559.4364492474913,554.6982034987648,563.7667328375522
568.1878175417446,558.961961436158,554.082838308687,563.3672913076862
568.2641053719033,559.2318906306351,554.4260123843093,563.5186566268032
568.3406902744326,559.5035851813577,554.7710649740196,563.6698637572943
567.9263970563952,559.0659359987377,554.320552503663,563.2494989609504
567.9983751667314,559.345797695496,554.681546345692,563.3969615034956
568.0703036966684,559.6274778662522,555.0446779335481,563.5440408929438
567.5855175060216,559.213869266555,554.7203688862198,563.0999903896856
567.6550484784925,559.5006762198084,555.095453135579,563.2461904384501
567.7243162933775,559.7904107812767,555.4732714326839,563.3911749934379
567.1852665375394,559.423419066369,555.2709238810214,562.9229985406773
567.2534902812569,559.7164277055755,555.6601602520942,563.0707598705618
567.3214237344608,560.0124900461907,556.0522661474073,563.21724317104
566.8113941456747,559.7958845839189,556.0510542465881,562.8047591165364
566.8783152586188,560.0981006826887,556.4529808198159,562.9517562717384
566.9458212438271,560.3998112396962,556.8566872602388,563.1009336136235
566.2532385732052,560.1351712111582,556.9382169210519,562.5785030815038
566.3118064175986,560.4506213572076,557.3599780302146,562.71971735608
566.3721314749753,560.7625915196832,557.7810798763848,562.8655805116931
565.5972463357409,560.5179020683249,557.984337514397,562.341289921228
565.6485982816694,560.8528010690271,558.429685728,562.4763136576178
565.7012181648884,561.1856792101971,558.8772208548855,562.6166975150717
564.9396844825554,560.957669982791,559.1005693243995,562.143028136446
564.8876743363923,561.2234365450063,559.4910167726343,562.1783437149072
564.9511613639297,561.5553523444347,559.9215588290164,562.3205272946175
564.1839822843078,561.3159295441429,560.1197704001727,561.8531056548142
564.2493281779014,561.6611853101305,560.5503725701305,561.9881578585414
564.314646867399,562.0065560882509,560.983050027655,562.124863517448
563.3736014294268,561.7119222431038,561.1894784392044,561.5635313948617
563.4354815017111,562.0629221767917,561.6242634448076,561.698069264047
563.4969426468822,562.414746195843,562.061132642403,561.8333583823817
562.6423090322619,562.1885710472886,562.2928515515287,561.3764425930165
562.7062699246821,562.5390076990699,562.7240144495119,561.5165031828618
562.7697080497286,562.8952029577435,563.1571467826307,561.652278422753
561.8366115995026,562.6982710538911,563.4389578777767,561.1722481048809
561.8977685597818,563.0427904773286,563.8694465860827,561.3210856196566
561.9590457017175,563.395618476539,564.3001717246785,561.4622592493773
561.0159932282771,563.1825335602102,564.4847594779178,560.9529002916468
561.0829477830415,563.5144763680329,564.8994531575461,561.1110619494456
561.1496021385316,563.8549787967307,565.3151412775817,561.2614320109018
560.083103992122,563.5097668775603,565.3218400203499,560.6392784981922
560.1542063763569,563.8366331044415,565.72300139855,560.7980253051086
560.2245287166645,564.1715228285302,566.1254046493619,560.9494071873836
559.2859089107619,563.8796067256826,566.0943557438958,560.3923590826082
559.3629619217154,564.1997156607109,566.4825572680836,560.5553711974094
559.4399184087121,564.5236007976654,566.8713131512669,560.7151890546683
558.5148072721294,564.1747870032597,566.7355384822648,560.1500292977041
558.5985177075593,564.4912884146694,567.1089720473921,560.3112809563077
558.6824992349526,564.8064228114805,567.4824154144135,560.4742925570206
557.9315689891554,564.4862086097127,567.3310839394496,560.0272324265409
558.0251012388161,564.8099462243933,567.6897659297216,560.1770037251488
558.1195062873674,565.1273144284411,568.0475727670478,560.3332793815191
557.0718931221426,564.4509337974473,567.6068960149449,559.710773260692
557.168245516639,564.7655803138454,567.9508092817395,559.8591998392882
557.2659067942762,565.0744281903985,568.2935989207999,560.0135688865812
556.2321125234953,564.2887756242587,567.7278541124509,559.3912072965243
556.3400612636842,564.5994091888282,568.0581245871715,559.5405895604662
556.4502178409296,564.9052298010697,568.3868869538863,559.6951698887332
555.7070739088241,564.219276308842,567.8203868580239,559.2064445471053
