thrust,tau_x,tau_y,tau_z
555.6123952997747,564.176737047807,569.4430240049005,559.1957994614513
555.8133258130355,563.9819706068297,569.1489938214858,559.1827831204001
556.0173746323227,563.801960500261,568.8634088855142,559.1668486864882
556.2353936879493,563.6437026000092,568.575660528165,559.1408571251648
556.4751743080881,563.4943761107429,568.2780573958913,559.1175846626797
556.7320310100737,563.3346217122174,567.9749194902573,559.1167781974913
556.9922903730155,563.1599722127671,567.6787945606598,559.1431608033131
557.247764256717,562.9866325022361,567.3971532935259,559.1806775011356
557.5051099291076,562.834571155534,567.1232864265103,559.2091173940271
557.7793005590418,562.7056906000648,566.8423770090419,559.2259591368995
558.0766356897136,562.5807974918755,566.5480694369508,559.2502339472835
558.3862292143731,562.4409046381287,566.250407152659,559.3011663879461
558.690475441984,562.2870990918487,565.9655409543998,559.3777329225186
558.984185985457,562.1407836239904,565.6979736260295,559.4584499286138
559.2804399583783,562.0202591706981,565.434688835599,559.5240345196232
559.596870661773,561.9207883172453,565.1582479205133,559.5784255514096
559.9352591923622,561.8194125027112,564.8665469937986,559.6444605582418
560.2779628549109,561.6992500576936,564.5758958416538,559.7390920539704
560.6067043449624,561.5682216641763,564.3033565599502,559.8543178871405
560.9215227930915,561.4506496419339,564.0482190384698,559.9650222214225
561.24146823211,561.3612605165848,563.7916017049905,560.0555998941539
561.5839338551308,561.2882359480956,563.5162542923404,560.1373099446031
562.0500904750422,560.6484493422556,562.4879141522406,560.1100996064141
562.2986099723273,561.1039489053783,562.9436775745725,560.3612398100246
562.6316588938188,560.9947581145495,562.6829780208705,560.5011616903981
562.9502671407568,560.9042612651375,562.4369028653543,560.6288057034428
563.2777829986678,560.8412597249678,562.1823290979561,560.7343398158904
563.6276663208033,560.7883271259526,561.9058018851049,560.8347281233354
563.9875373877023,560.7201097269606,561.6187180688818,560.9551557716135
564.3234317920951,560.6378118654625,561.3594633906961,561.1032343853833
564.6364263173331,560.5523822296269,561.119383787894,561.2554796214617
564.9392820024137,560.488076556438,560.8855871039937,561.3882847550182
565.5916488609397,560.4086816321568,560.3611918031796,561.6092857059051
565.5916488609397,560.4086816321568,560.3611918031796,561.6092857059051
565.9292602968379,560.3482547370888,560.0819607800778,561.7432822493255
566.1965698407386,560.8182712066082,560.5364622410971,561.9968853737346
566.5308970527144,560.1923683301834,559.5819625021194,562.0520300658726
566.8107026687937,560.1418539413089,559.3452942156925,562.180376914129
567.1049069844003,560.1109601531523,559.0894232541649,562.2888796551001
567.425045834361,560.0728823565443,558.8057498346647,562.405601366999
567.7312938307512,560.0107826129068,558.527826287908,562.5456143996892
568.0064849068898,559.9336761327288,558.2737890729439,562.7002077823036
568.2617862110187,559.8552860579247,558.027118108703,562.8442524616594
568.5108540855755,559.8067327447427,557.7821278178167,562.9608432506055
568.7716283400447,559.7737379916813,557.5210116688611,563.0619854888362
569.0385177872067,559.7286636162189,557.2488733458646,563.1744968266144
569.2883350425461,559.6598859847395,556.9879626031553,563.3096934002198
569.5075094834509,559.5831828573984,556.7513801982677,563.4514673598951
569.7051694846498,559.5244271278835,556.530162308868,563.573101514141
569.9027234732304,559.4905860935061,556.303365269672,563.6668672091499
570.1104502543309,559.4623025623465,556.0609766598899,563.7517738770072
570.3172086013169,559.4149863474036,555.8139300334262,563.8525823185846
570.5028185594912,559.3458109843107,555.582100067643,563.9724032703583
570.6600935170212,559.2764713647185,555.3728399726999,564.0894724497324
570.8017692079318,559.229060958705,555.1739156103429,564.1810955696512
570.9458536805932,559.2017831904559,554.9678783954396,564.2485433744415
571.0964230002503,559.1718330420684,554.7507622580047,564.3144952845579
571.2402875881608,559.1197657422188,554.5357433228544,564.3989063846826
571.2402875881608,559.1197657422188,554.5357433228544,564.3989063846826
571.4603671712804,558.9913866983251,554.1600660334202,564.5817131519242
571.338211864753,558.4284642505895,553.3543736925592,564.4267815113467
571.6451115991431,558.9291468150191,553.8057379795141,564.6845703805776
571.7411095810762,558.8952093895114,553.6200782870995,564.732796681958
571.8255545644124,558.8409261749226,553.4432968129813,564.7976579368885
571.889086092309,558.7787675452211,553.2852236122318,564.867075818361
571.9393770561047,558.7289427615491,553.1384265994108,564.9224219241762
571.9811317970868,558.7006090501919,552.9989986360998,564.9518908183512
572.0255388353678,558.6853960787228,552.8679249510797,564.9728443860793
572.0653372588704,558.6554716906528,552.7370124110541,565.0016288772028
571.782029719545,558.052020994468,552.0631400770479,564.8216834589576
